//버전	//변수명	명칭	기본생성개수	최대곂침개수	1차아이템종류	2차아이템종류	3차아이템종류	아이템직업소속	소비불가	사용가능	사용성별	가격	내구력	마모도	경도	잡는형식	굽높이	장착위치	장착위치	파츠파일	제거될위치	기본부위무시	아이템레벨	희귀성	상점판매가능	로그남길것	상용화 판단	필요 아이템	필요 아이템종류	최소능력	최대능력	공격 속성	속성 공격력	회피율	블럭율	최소추가스킬	최대추가스킬	공격 스타일	무기종류	아이템1차공격순서	아이템2차공격순서	아이템3차공격순서	아이템4차공격순서	지속피해	최대장전개수	반동	장전시간	추가공격성공률	공격속도	타격시 반동	공격범위	적용확률	적용대상1	적용대상2	적용대상3	적용값1	적용값2	적용값3	적용변화값1	적용변화값2	적용변화값3	참조값 1	참조값 2	참조값 3	발동 마법	발동 레벨	마법 확률	필요MP	필요FP	학과필요레벨	선행스킬1	선행스킬레벨1	선행스킬2	선행스킬 레벨2	기술준비	기술 준비시간	기술 시전거리	원소이펙트	사용 효과(시전)	효과 2 (발사체)	"효과 3 (발동효과,타겟)"	효과 4 (유지효과)	"효과 5 (발동효과,시전자)"	사용 모션	유지시간	지속시간	발동대상	사용시기	마법범위	마법속성	참조스탯1	참조스탯2	참조타겟1	참조타겟2	참조수치1	참조수치2	기술속성	전기저항	불저항	바람저항	물저항	땅저항	악행	숙련레벨	최대숙련레벨	서브디파인위치	현재경험치	연속기술방식	비행속도	비행선회각(좌우)	비행선회각(상하)	비행제한레벨	비행연료충전량	가속연료충전량	팩당연료충전량	제한레벨1	반사광	공격음1(무기 타격음)	공격음2(무기 크리티컬)	아이콘파일	퀘스트 ID	텍스트 파일명	설명
//ver	//dwID	szName	dwNum	dwPackMax	dwItemKind1	dwItemKind2	dwItemKind3	dwItemJob	bPermanence	dwUseable	dwItemSex	dwCost	dwEndurance	nAbrasion	nHardness	dwHanded	dwHeelH	dwParts	dwPartsub	bPartFile	dwExclusive	dwBasePartsIgnore	dwItemLV	dwItemRare	dwShopAble	bLog	bCharged	dwLinkKindBullet 	dwLinkKind	dwAbilityMin	dwAbilityMax	eItemType	wItemEAtk	dwparry	dwblockRating	dwAddSkillMin	dwAddSkillMax	dwAtkStyle	dwWeaponType	dwItemAtkOrder1	dwItemAtkOrder2	dwItemAtkOrder3	dwItemAtkOrder4	tmContinuousPain	dwShellQuantity	dwRecoil	dwLoadingTime	nAdjHitRate	dwAttackSpeed	dwDmgShift	dwAttackRange	dwProbability	dwDestParam1	dwDestParam2	dwDestParam3	nAdjParamVal1	nAdjParamVal2	nAdjParamVal3	dwChgParamVal1	dwChgParamVal2	dwChgParamVal3	dwdestData1	dwdestData2	dwdestData3	dwactiveskill	dwactiveskillLv	dwactiveskillper	dwReqMp	dwRepFp	dwReqDisLV	dwReSkill1	dwReSkillLevel1	dwReSkill2	dwReSkillLevel2	dwSkillReadyType	dwSkillReady	dwSkillRange	dwSfxElemental	dwSfxObj	dwSfxObj2	dwSfxObj3	dwSfxObj4	dwSfxObj5	"dwUseMotion(01,02,03 번호 붙여 다음 동작연결)"	dwCircleTime	dwSkillTime	dwExeTarget	dwUseChance	dwSpellRegion	dwSpellType	dwReferStat1	dwReferStat2	dwReferTarget1	dwReferTarget2	dwReferValue1	dwReferValue2	dwSkillType	fItemResistElecricity	fItemResistFire	fItemResistWind	fItemResistWater	fItemResistEarth	nEvildoing	dwExpertLV	ExpertMax	dwSubDefine	dwExp	dwComboStyle	fFlightSpeed	fFlightLRAngle	fFlightTBAngle	dwFlightLimit	dwFFuelReMax	dwAFuelReMax	dwFuelRe	dwLimitLevel1	dwReflect	dwSndAttack1	dwSndAttack2	szIcon	dwQuestID	szTextFile	szComment
6	SI_BIL_PST_BGVURTIALBOLD	IDS_PROPSKILL_TXT_000130	1	1	JTYPE_PRO	JOB_BILLPOSTER	DIS_POSTER	JOB_BILLPOSTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK2_CHARM	IK3_KNUCKLEHAMMER	0	0	_NONE	0	0	0	=	=	AS_DIAGONAL	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	70	SI_BIL_PST_BARAQIJALESNA	5	=	=	SR_BEFORE	0	=	=	XI_SKILL_BIL_PST_CASTING01	XI_SKILL_BIL_KNU_BGVURTIALBOLD02	=	=	XI_SKILL_BIL_KNU_BGVURTIALBOLD01	MTI_BIL_PST_CASTING01	=	=	EXT_MELEEATK	WUI_NOW	SRO_AROUND	=	DST_INT	=	RT_ATTACK	=	35	=	KT_MAGIC	0	0	0	0	0	=	1	10	2755	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_BilGvurTialbold.dds"""	0	""""""	IDS_PROPSKILL_TXT_000131
6	SI_BIL_PST_ASALRAALAIKUM	IDS_PROPSKILL_TXT_000132	1	1	JTYPE_PRO	JOB_BILLPOSTER	DIS_POSTER	JOB_BILLPOSTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK2_CHARM	IK3_KNUCKLEHAMMER	0	0	_NONE	0	0	0	=	=	AS_DIAGONAL	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_SHORT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	80	SI_BIL_KNU_SONICHAND	7	=	=	SR_BEFORE	15000	=	=	XI_SKILL_BIL_PST_CASTING01	=	XI_SKILL_BIL_KNU_ASALRAALAIKUM02	=	XI_SKILL_BIL_KNU_ASALRAALAIKUM01	MTI_BIL_PST_SQUARE01	=	=	EXT_MELEEATK	WUI_TARGETINGOBJ	SRO_DIRECT	=	DST_STR	=	RT_ATTACK	=	50	=	KT_MAGIC	0	0	0	0	0	=	1	10	2765	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	SND_PC_DMGSWD	=	"""skill_BilAsalraAlaikum.dds"""	0	""""""	IDS_PROPSKILL_TXT_000133
//																																																																																																																											
6	SI_MAG_FIRE_BOOMERANG	IDS_PROPSKILL_TXT_000134	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_FIRE	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	0	0	_FIRE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	18	SI_MAG_MAG_MENTALSTRIKE  	3	=	=	SR_BEFORE	0	=	=	XI_SKILL_MAG_FIRE_CASTING01	XI_SKILL_MAG_FIRE_BOOMERANG01	=	=	=	MTI_MAG_FIRE_CASTING01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_FIRE	DST_INT	=	RT_ATTACK	=	20	=	KT_MAGIC	0	0	0	0	0	=	1	20	1235	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	SND_PC_SKILLM_FIREBOOMERANG1	=	"""skill_MagFireBoomer.dds"""	0	""""""	IDS_PROPSKILL_TXT_000135
6	SI_MAG_FIRE_HOTAIR	IDS_PROPSKILL_TXT_000136	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_FIRE	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	0	0	_FIRE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	1	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	25	SI_MAG_FIRE_BOOMERANG	5	=	=	SR_BEFORE	0	=	=	XI_SKILL_MAG_FIRE_CASTING01	XI_SKILL_MAG_FIRE_HOTAIR01	=	=	=	MTI_MAG_FIRE_CASTING01	=	0	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_FIRE	DST_INT	=	RT_ATTACK	=	3	=	KT_MAGIC	0	0	0	0	0	=	1	20	1255	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	SND_PC_SKILLM_HOTAIR1	=	"""skill_MagFireHotair.dds"""	0	""""""	IDS_PROPSKILL_TXT_000137
6	SI_MAG_WIND_SWORDWIND	IDS_PROPSKILL_TXT_000138	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_WIND	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	0	0	_WIND	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	20	SI_MAG_MAG_MENTALSTRIKE  	5	=	=	SR_BEFORE	0	=	=	XI_SKILL_MAG_WIND_CASTING01	XI_SKILL_MAG_WIND_SWORDWIND01	=	=	=	MTI_MAG_WIND_CASTING01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_WIND	DST_INT	=	RT_ATTACK	=	20	=	KT_MAGIC	0	0	0	0	0	=	1	20	1335	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	SND_PC_SKILLM_SWORDWIND1	=	"""skill_MagWindSwordw.dds"""	0	""""""	IDS_PROPSKILL_TXT_000139
6	SI_MAG_WIND_STRONGWIND	IDS_PROPSKILL_TXT_000140	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_WIND	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	0	0	_WIND	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	2	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	25	SI_MAG_WIND_SWORDWIND	5	=	=	SR_BEFORE	0	=	=	XI_SKILL_MAG_WIND_CASTING01	XI_SKILL_MAG_WIND_STRONGWIND01	=	=	=	MTI_MAG_WIND_CASTING01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_WIND	DST_INT	=	RT_ATTACK	=	20	=	KT_MAGIC	0	0	0	0	0	=	1	20	1355	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	SND_PC_SKILLM_STRONGWIND1	=	"""skill_MagWindStrong.dds"""	0	""""""	IDS_PROPSKILL_TXT_000141
6	SI_MAG_MAG_BLINKPOOL	IDS_PROPSKILL_TXT_000142	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_MAGIC	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	0	0	_WIND	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	30	SI_MAG_MAG_MENTALSTRIKE  	3	=	=	SR_BEFORE	3000	0	=	XI_SKILL_MAG_WIND_CASTING01	XI_SKILL_MAG_MAG_BLINKPOOL01	=	=	=	MTI_MAG_WIND_CASTING01	=	=	EXT_MAGIC	WUI_TARGETCURSORPTZ	SRO_DIRECT	ST_WIND	=	=	=	=	=	=	KT_MAGIC	0	0	0	0	0	1	1	20	2095	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	SND_PC_SKILLM_SWORDWIND1	=	"""skill_MagMagBlinkp.dds"""	0	""""""	IDS_PROPSKILL_TXT_000143
6	SI_MAG_WATER_ICEMISSILE	IDS_PROPSKILL_TXT_000144	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_WATER	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	0	0	_WATER	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	20	SI_MAG_MAG_MENTALSTRIKE  	3	=	=	SR_BEFORE	0	0	=	XI_SKILL_MAG_WATER_CASTING01	XI_SKILL_MAG_WATER_ICEMISSILE01	=	=	=	MTI_MAG_FIRE_CASTING01	=	0	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_WATER	DST_INT	=	RT_ATTACK	=	20	=	KT_MAGIC	0	0	0	0	0	=	1	20	2315	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagWatIcemis.dds"""	0	""""""	IDS_PROPSKILL_TXT_000145
6	SI_MAG_ELECTRICITY_LIGHTINGBALL	IDS_PROPSKILL_TXT_000146	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_ELECTRICITY	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	0	0	_ELECTRICITY	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	18	SI_MAG_MAG_MENTALSTRIKE  	5	=	=	SR_BEFORE	0	0	=	XI_SKILL_MAG_ELECTRICITY_CASTING01	XI_SKILL_MAG_ELECTRICITY_LIGHTINGBALL01	=	=	=	MTI_MAG_FIRE_CASTING01	=	0	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_ELECTRICITY	DST_INT	=	RT_ATTACK	=	20	=	KT_MAGIC	0	0	0	0	0	=	1	20	2335	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagEleLgtbal.dds"""	0	""""""	IDS_PROPSKILL_TXT_000147
6	SI_MAG_EARTH_SPIKESTONE	IDS_PROPSKILL_TXT_000148	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_EARTH	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	0	0	_EARTH	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	18	SI_MAG_MAG_MENTALSTRIKE  	2	=	=	SR_BEFORE	0	0	=	XI_SKILL_MAG_EARTH_CASTING01	XI_SKILL_MAG_EARTH_SPIKESTONE01	=	=	=	MTI_MAG_WIND_CASTING01	=	0	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_EARTH	DST_INT	=	RT_ATTACK	=	20	=	KT_MAGIC	0	0	0	0	0	=	1	20	2355	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagSpekestone.DDS"""	0	""""""	IDS_PROPSKILL_TXT_000149
6	SI_MAG_MAG_MENTALSTRIKE  	IDS_PROPSKILL_TXT_000150	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_MAGIC	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_RANGE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	15	=	=	=	=	SR_BEFORE	0	0	=	XI_SKILL_MAG_MAG_CASTING01	=	XI_SKILL_MAG_MAG_MENTALSTRIKE01  	=	=	MTI_MAG_FIRE_CASTING01	=	0	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_DIRECT	ST_MAGIC	DST_INT	=	RT_ATTACK	=	20	=	KT_MAGIC	0	0	0	0	0	=	1	20	2375	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagMagMental.dds"""	0	""""""	IDS_PROPSKILL_TXT_000151
6	SI_MAG_FIRE_FIRESTRIKE	IDS_PROPSKILL_TXT_000152	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_FIRE	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	=	=	_FIRE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	30	SI_MAG_FIRE_HOTAIR	7	=	=	SR_BEFORE	0	0	=	XI_SKILL_MAG_FIRE_CASTING01	XI_SKILL_MAG_FIRE_FIRESTRIKE02	XI_SKILL_MAG_FIRE_FIRESTRIKE01	=	=	MTI_MAG_FIRE_CASTING01	=	0	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_FIRE	DST_INT	=	RT_ATTACK	=	25	=	KT_MAGIC	0	0	0	0	0	=	1	20	3185	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagFirestrike.dds"""	0	""""""	IDS_PROPSKILL_TXT_000153
6	SI_MAG_WIND_WINDCUTTER	IDS_PROPSKILL_TXT_000154	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_WIND	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	=	=	_WIND	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	30	SI_MAG_WIND_STRONGWIND	7	=	=	SR_BEFORE	0	0	=	XI_SKILL_MAG_WIND_CASTING01	XI_SKILL_MAG_WIND_WINDCUTTER02	XI_SKILL_MAG_WIND_WINDCUTTER01	=	=	MTI_MAG_WIND_CASTING01	=	0	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_WIND	DST_INT	=	RT_ATTACK	=	25	=	KT_MAGIC	0	0	0	0	0	=	1	20	3205	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagWindcutter.dds"""	0	""""""	IDS_PROPSKILL_TXT_000155
6	SI_MAG_WATER_WATERBALL	IDS_PROPSKILL_TXT_000156	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_WATER	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	=	=	_WATER	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	25	SI_MAG_WATER_ICEMISSILE	5	=	=	SR_BEFORE	0	0	=	XI_SKILL_MAG_WATER_CASTING01	XI_SKILL_MAG_WATER_WATERBALL02	XI_SKILL_MAG_WATER_WATERBALL01	=	=	MTI_MAG_FIRE_CASTING01	=	0	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_WATER	DST_INT	=	RT_ATTACK	=	25	=	KT_MAGIC	0	0	0	0	0	=	1	20	3225	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagWaterball.dds"""	0	""""""	IDS_PROPSKILL_TXT_000157
6	SI_MAG_WATER_SPRINGWATER	IDS_PROPSKILL_TXT_000158	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_WATER	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	=	=	_WATER	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	30	SI_MAG_WATER_WATERBALL	7	=	=	SR_BEFORE	0	0	=	XI_SKILL_MAG_WATER_CASTING01	=	XI_SKILL_MAG_WATER_SPRINGWATER01	=	=	MTI_MAG_FIRE_CASTING01	=	0	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_DIRECT	ST_WATER	DST_INT	=	RT_ATTACK	=	25	=	KT_MAGIC	0	0	0	0	0	=	1	20	3245	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagSpringwater.dds"""	0	""""""	IDS_PROPSKILL_TXT_000159
6	SI_MAG_ELECTRICITY_LIGHTINGPARM	IDS_PROPSKILL_TXT_000160	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_ELECTRICITY	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	=	=	_ELECTRICITY	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	25	SI_MAG_ELECTRICITY_LIGHTINGBALL	5	=	=	SR_BEFORE	0	0	=	XI_SKILL_MAG_ELECTRICITY_CASTING01	XI_SKILL_MAG_ELECTRICITY_LGTPALM02	XI_SKILL_MAG_ELECTRICITY_LGTPALM01	=	=	MTI_MAG_FIRE_CASTING01	=	0	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_ELECTRICITY	DST_INT	=	RT_ATTACK	=	25	=	KT_MAGIC	0	0	0	0	0	=	1	20	3265	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagLightpalm.dds"""	0	""""""	IDS_PROPSKILL_TXT_000161
6	SI_MAG_ELECTRICITY_LIGHTINGSHOCK	IDS_PROPSKILL_TXT_000162	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_ELECTRICITY	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	=	=	_ELECTRICITY	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	30	SI_MAG_ELECTRICITY_LIGHTINGPARM	7	=	=	SR_BEFORE	0	0	=	XI_SKILL_MAG_ELECTRICITY_CASTING01	XI_SKILL_MAG_ELECTRICITY_LGTSHOCK02	XI_SKILL_MAG_ELECTRICITY_LGTSHOCK01	=	=	MTI_MAG_FIRE_CASTING01	=	0	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_ELECTRICITY	DST_INT	=	RT_ATTACK	=	25	=	KT_MAGIC	0	0	0	0	0	=	1	20	3285	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagLightshock.dds"""	0	""""""	IDS_PROPSKILL_TXT_000163
6	SI_MAG_EARTH_ROCKCRASH	IDS_PROPSKILL_TXT_000164	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_EARTH	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	=	=	_EARTH	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	25	SI_MAG_EARTH_SPIKESTONE	5	=	=	SR_BEFORE	0	0	=	XI_SKILL_MAG_EARTH_CASTING01	=	XI_SKILL_MAG_EARTH_ROCKCRASH01	=	=	MTI_MAG_WIND_CASTING01	=	0	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_DIRECT	ST_EARTH	DST_INT	=	RT_ATTACK	=	25	=	KT_MAGIC	0	0	0	0	0	=	1	20	3305	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagRockcrash.dds"""	0	""""""	IDS_PROPSKILL_TXT_000165
6	SI_MAG_EARTH_LOOTING	IDS_PROPSKILL_TXT_000166	1	1	JTYPE_EXPERT	JOB_MAGICIAN	DIS_EARTH	JOB_MAGICIAN	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_MAGICBOTH	=	=	_EARTH	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	30	SI_MAG_EARTH_ROCKCRASH	7	=	=	SR_BEFORE	0	0	=	XI_SKILL_MAG_EARTH_CASTING01	=	XI_SKILL_MAG_EARTH_LOOTING01	=	=	MTI_MAG_WIND_CASTING01	=	0	EXT_ANOTHER	WUI_TARGETINGOBJ	SRO_DIRECT	ST_EARTH	=	=	=	=	=	=	KT_MAGIC	0	0	0	0	0	=	1	20	3325	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagLooting.dds"""	0	""""""	IDS_PROPSKILL_TXT_000167
//																																																																																																																											
6	SI_PSY_NLG_DEMONOLGY	IDS_PROPSKILL_TXT_000168	1	1	JTYPE_PRO	JOB_PSYCHIKEEPER	DIS_PSYCHIC	JOB_PSYCHIKEEPER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_WAND	0	0	_NONE	0	0	0	=	=	AS_DIAGONAL	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	60	=	=	=	=	SR_BEFORE	0	=	=	XI_SKILL_PSY_NLG_CASTING01	XI_SKILL_PSY_NLG_DEMONOLGY01	XI_SKILL_PSY_NLG_DEMONOLGY02	=	=	MTI_PSY_NLG_CASTING01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_MAGIC	DST_INT	=	RT_ATTACK	=	45	=	KT_MAGIC	0	0	0	0	0	=	1	10	2775	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_PsyDnolgy.dds"""	0	""""""	IDS_PROPSKILL_TXT_000169
6	SI_PSY_NLG_SATANOLGY	IDS_PROPSKILL_TXT_000170	1	1	JTYPE_PRO	JOB_PSYCHIKEEPER	DIS_CURSE	JOB_PSYCHIKEEPER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_WAND	0	0	_NONE	0	0	0	=	=	AS_DIAGONAL	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	65	SI_PSY_NLG_DEMONOLGY	3	=	=	SR_BEFORE	0	=	=	XI_SKILL_PSY_NLG_CASTING01	XI_SKILL_PSY_NLG_SATANOLGY01	XI_SKILL_PSY_NLG_SATANOLGY02	=	=	MTI_PSY_NLG_CASTING01	=	=	EXT_ANOTHER	WUI_TARGETINGOBJ	SRO_DIRECT	ST_MAGIC	DST_INT	=	RT_TIME	=	1000	=	KT_MAGIC	0	0	0	0	0	=	1	10	2785	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_PsySnolgy.dds"""	0	""""""	IDS_PROPSKILL_TXT_000171
6	SI_PSY_PSY_PSYCHICBOMB	IDS_PROPSKILL_TXT_000172	1	1	JTYPE_PRO	JOB_PSYCHIKEEPER	DIS_PSYCHIC	JOB_PSYCHIKEEPER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_WAND	0	0	_NONE	0	0	0	=	=	AS_DIAGONAL	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	60	SI_MAG_MAG_MENTALSTRIKE  	10	=	=	SR_BEFORE	0	=	=	XI_SKILL_PSY_PSY_CASTING01	XI_SKILL_PSY_PSY_PSYCHICBOMB01	XI_SKILL_PSY_PSY_PSYCHICBOMB02	=	=	MTI_PSY_PSY_PSYCHI01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_MAGIC	DST_INT	=	RT_ATTACK	=	50	=	KT_MAGIC	0	0	0	0	0	=	1	10	2795	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_PsyPsyBomb.dds"""	0	""""""	IDS_PROPSKILL_TXT_000173
